product_id,name,description,content_url,price,release_date,1,site_url
230,엔씨엔스페이스 가네샤요가프랍스 요가매트 오리진 5mm,"두께 : 5mm부가기능 : 미끄럼방지, 라운딩마감색상 : 그레이, 네이비, 그린, 퍼플, 옐로우, 아이보리재질 : PU",https://shopping-phinf.pstatic.net/main_1588518/15885180929.20230503141911.jpg?type=f640,43100,2018-10-01,12,https://search.shopping.naver.com/catalog/15885180929
231,나노소프트 BFIT 프리미엄 TPE 와이드대형 10MM 요가매트,"두께 : 10mm부가기능 : 미끄럼방지, 안티스크래치, 라운딩마감, 밴드내장색상 : 그린, 퍼플재질 : TPE",https://shopping-phinf.pstatic.net/20210912_12_13/d4a9cfbc-6001-4199-9f55-33316c3c1e45/1203872593.jpg,34500,2021-09-01,12,https://search.shopping.naver.com/catalog/28741633555
232,엔씨엔스페이스 가네샤요가프랍스 비기너 TPE 요가매트 6mm,"두께 : 6mm부가기능 : 미끄럼방지, 라운딩마감색상 : 그레이, 네이비, 그린, 베이지재질 : TPE",https://shopping-phinf.pstatic.net/main_3256257/32562571620.20230503142159.jpg?type=f60,23100,2022-05-01,12,https://search.shopping.naver.com/catalog/32562571620
233,멜킨스포츠 TPE 요가매트 스탠다드 6mm,"두께 : 6mm부가기능 : 미끄럼방지, 안티스크래치, 라운딩마감, 밴드내장색상 : 블랙, 블루, 네이비, 핑크, 퍼플, 옐로우, 카키, 민트, 베이지재질 : TPE",https://shopping-phinf.pstatic.net/20230322_10_13/20169971-f03c-460f-afd5-958cfe273dc3/-2116520143.jpg,15800,2021-09-01,12,https://search.shopping.naver.com/catalog/29015220587
234,고무나라 TPE 요가매트 6mm,"두께 : 6mm가로 : 61cm세로 : 183cm부가기능 : 미끄럼방지, 안티스크래치, 라운딩마감, 밴드내장색상 : 그레이, 퍼플, 베이지, 코랄재질 : TPE",https://shopping-phinf.pstatic.net/main_1304043/13040436707.20230511174318.jpg?type=f60,15700,2017-12-01,12,https://search.shopping.naver.com/catalog/13040436707
235,고무나라 NBR 요가매트 16mm,"두께 : 16mm부가기능 : 미끄럼방지, 안티스크래치, 라운딩마감, 밴드내장색상 : 블랙, 블루, 그린, 핑크, 퍼플, 민트재질 : NBR",https://shopping-phinf.pstatic.net/main_1324017/13240171543.20230206142601.jpg?type=f60,13500,2018-01-01,12,https://search.shopping.naver.com/catalog/13240171543
236,밸런시스 NEW NR1 센터라인 요가매트 6.3mm,"두께 : 6.3mm가로 : 61cm세로 : 175cm색상 : 블랙, 그레이, 그린, 브라운재질 : PVC",https://shopping-phinf.pstatic.net/main_3896114/38961145618.20230327094454.jpg?type=f640,23900,2023-03-01,12,https://search.shopping.naver.com/catalog/38961145618
237,고무나라 PRO 센터라인 TPE 요가매트 8mm,"두께 : 8mm부가기능 : 미끄럼방지색상 : 그레이, 블루, 퍼플, 브라운, 크림, 베이지재질 : TPE",https://shopping-phinf.pstatic.net/main_2000683/20006839084.20220905095505.jpg?type=f640,17800,2019-07-01,12,https://search.shopping.naver.com/catalog/20006839084
238,멜킨스포츠 TPE 요가매트 클럽 와이드형 8mm,"두께 : 8mm부가기능 : 미끄럼방지, 안티스크래치, 라운딩마감, 밴드내장색상 : 블루, 핑크, 퍼플, 옐로우, 카키재질 : TPE",https://shopping-phinf.pstatic.net/main_1355233/13552336987.20180227173832.jpg?type=f640,20890,2018-02-01,12,https://search.shopping.naver.com/catalog/13552336987
239,엔씨엔스페이스 가네샤요가프랍스 울트라컴포트 요가매트 6mm,"두께 : 6mm부가기능 : 미끄럼방지, 라운딩마감색상 : 그레이, 스카이, 핑크, 레드, 브라운재질 : PU",https://shopping-phinf.pstatic.net/20220722_11_18/cd1e29b2-339c-444f-80c2-05cd341ab3ca/1247468538.png,45900,2020-09-01,12,https://search.shopping.naver.com/catalog/24280448522
240,이화에스엠피 스포틀러 TPE 스탠다드 요가매트 6mm,"두께 : 6mm가로 : 61cm세로 : 183cm부가기능 : 미끄럼방지, 안티스크래치, 라운딩마감, 밴드내장색상 : 그레이, 그린, 핑크, 베이지재질 : TPE",https://shopping-phinf.pstatic.net/main_3844938/38449385618.20230310191947.jpg?type=f60,16900,2023-03-01,12,https://search.shopping.naver.com/catalog/38449385618
